date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,t2m_mean,t2m_max,t2m_min,precip_mm_sum_lag7,precip_mm_sum_lag14,soil_surface_moisture_lag7,soil_surface_moisture_lag14,soil_rootzone_moisture_lag7,soil_rootzone_moisture_lag14,t2m_mean_lag7,t2m_mean_lag14,t2m_max_lag7,t2m_max_lag14,t2m_min_lag7,t2m_min_lag14,precip_mm_sum_lag7,soil_surface_moisture_lag7,soil_rootzone_moisture_lag7,t2m_mean_lag7,t2m_max_lag7,t2m_min_lag7,precip_mm_sum_lag14,soil_surface_moisture_lag14,soil_rootzone_moisture_lag14,t2m_mean_lag14,t2m_max_lag14,t2m_min_lag14,ndvi_delta,ndvi,ndvi_anomaly
2020-06-21,0.0,4.2617935282966055,31.51933765102411,34.8,34.8,24.1,2.0320980989688923e-06,0.0,5.754461769837969,9.1931211531291,49.95183384444235,77.4050951107017,32.1,33.9,32.1,33.9,18.9,23.4,2.0320980989688923e-06,5.754461769837969,49.95183384444235,32.1,32.1,18.9,0.0,9.1931211531291,77.4050951107017,33.9,33.9,23.4,0.02558283361082947,0.5913744088872194,-1.088819355052276
2020-06-22,12.906501158452045,4.316808217931257,29.504181641481864,31.8,31.8,24.5,2.061352047644584,0.0,5.433863547485109,8.549024448367312,46.7733573419229,73.09325802763904,33.1,35.8,33.1,35.8,23.1,22.4,2.061352047644584,5.433863547485109,46.7733573419229,33.1,33.1,23.1,0.0,8.549024448367312,73.09325802763904,35.8,35.8,22.4,0.02558283361082947,0.5913744088872194,-1.0510152185195816
2020-06-23,25.81300231690409,5.416852420100726,28.593585627125357,32.1,32.1,22.5,0.0,0.0,5.11326532513225,7.904927743605524,43.59488083940346,68.7814209445764,33.6,36.3,33.6,36.3,22.6,25.3,0.0,5.11326532513225,43.59488083940346,33.6,33.6,22.6,0.0,7.904927743605524,68.7814209445764,36.3,36.3,25.3,0.02558283361082947,0.5913744088872194,-0.9831348416114932
2020-06-24,0.0,6.516896622270195,27.682989612768846,30.5,30.5,22.8,0.0,0.0,4.792764933097268,7.260831038843737,40.91313711630517,64.46958386151374,34.5,33.5,34.5,33.5,21.8,20.8,0.0,4.792764933097268,40.91313711630517,34.5,34.5,21.8,0.0,7.260831038843737,64.46958386151374,33.5,33.5,20.8,0.02558283361082947,0.5913744088872194,-0.9196383162046327
2020-06-25,0.0,7.616940824439664,26.772393598412336,30.7,30.7,22.2,0.0,2.560787845405369e-07,4.472264541062286,6.865574023292767,38.231393393206886,60.68982602332976,33.2,33.1,33.2,33.1,22.8,18.2,0.0,4.472264541062286,38.231393393206886,33.2,33.2,22.8,2.560787845405369e-07,6.865574023292767,60.68982602332976,33.1,33.1,18.2,0.0,0.6169572424980488,0.5970998829184553
2020-06-26,16.47846246255146,7.131829886577213,28.980949720776795,28.9,28.9,24.3,0.0,4.800478231385534e-09,4.151764149027303,6.470317007741798,35.5496496701086,56.910068185145775,32.7,32.7,32.7,32.7,24.1,18.5,0.0,4.151764149027303,35.5496496701086,32.7,32.7,24.1,4.800478231385534e-09,6.470317007741798,56.910068185145775,32.7,32.7,18.5,0.0,0.6169572424980488,0.6221254836893717
2020-06-27,0.0,6.646718948714762,31.18950584314125,32.8,32.8,23.8,0.0,0.0,4.206778838661955,6.075059992190829,33.534493660566355,53.13031034696179,32.2,33.2,32.2,33.2,21.9,19.8,0.0,4.206778838661955,33.534493660566355,32.2,32.2,21.9,0.0,6.075059992190829,53.13031034696179,33.2,33.2,19.8,0.0,0.6169572424980488,0.6482111223492424
2020-06-28,9.030337050049964,6.161608010852311,33.39806196550571,29.5,29.5,23.1,0.0,2.0320980989688923e-06,4.2617935282966055,5.754461769837969,31.51933765102411,49.95183384444235,34.8,32.1,34.8,32.1,24.1,18.9,0.0,4.2617935282966055,31.51933765102411,34.8,34.8,24.1,2.0320980989688923e-06,5.754461769837969,49.95183384444235,32.1,32.1,18.9,0.0,0.6169572424980488,0.6754617336060873
2020-06-29,9.839365341030923,5.438056865598419,32.66324403390686,32.9,32.9,24.9,12.906501158452045,2.061352047644584,4.316808217931257,5.433863547485109,29.504181641481864,46.7733573419229,31.8,33.1,31.8,33.1,24.5,23.1,12.906501158452045,4.316808217931257,29.504181641481864,31.8,31.8,24.5,2.061352047644584,5.433863547485109,46.7733573419229,33.1,33.1,23.1,0.0,0.6169572424980488,0.7039970127894865
2020-06-30,4.216668910815353,4.714505720344527,31.928426102308,33.9,33.9,25.9,25.81300231690409,0.0,5.416852420100726,5.11326532513225,28.593585627125357,43.59488083940346,32.1,33.6,32.1,33.6,22.5,22.6,25.81300231690409,5.416852420100726,28.593585627125357,32.1,32.1,22.5,0.0,5.11326532513225,43.59488083940346,33.6,33.6,22.6,0.0,0.6169572424980488,0.73395424133232
2020-07-01,0.0,3.9909545750906346,31.19360817070914,34.9,34.9,26.1,0.0,0.0,6.516896622270195,4.792764933097268,27.682989612768846,40.91313711630517,30.5,34.5,30.5,34.5,22.8,21.8,0.0,6.516896622270195,27.682989612768846,30.5,30.5,22.8,0.0,4.792764933097268,40.91313711630517,34.5,34.5,21.8,0.0,0.6169572424980488,0.7654918043819315
2020-07-02,4.703760084881774,3.687255214709357,29.493327156942986,35.8,35.8,26.4,0.0,0.0,7.616940824439664,4.472264541062286,26.772393598412336,38.231393393206886,30.7,33.2,30.7,33.2,22.2,22.8,0.0,7.616940824439664,26.772393598412336,30.7,30.7,22.2,0.0,4.472264541062286,38.231393393206886,33.2,33.2,22.8,0.0,0.6169572424980488,0.7987936107753459
2020-07-03,0.0,3.3835558543280784,27.793046143176834,35.6,35.6,25.5,16.47846246255146,0.0,7.131829886577213,4.151764149027303,28.980949720776795,35.5496496701086,28.9,32.7,28.9,32.7,24.3,24.1,16.47846246255146,7.131829886577213,28.980949720776795,28.9,28.9,24.3,0.0,4.151764149027303,35.5496496701086,32.7,32.7,24.1,0.0,0.6169572424980488,0.8340747030205754
2020-07-04,0.0,3.0798564939468003,26.09276512941068,36.8,36.8,24.2,0.0,0.0,6.646718948714762,4.206778838661955,31.18950584314125,33.534493660566355,32.8,32.2,32.8,32.2,23.8,21.9,0.0,6.646718948714762,31.18950584314125,32.8,32.8,23.8,0.0,4.206778838661955,33.534493660566355,32.2,32.2,21.9,-0.046502989238039305,0.6169572424980488,0.8715884563364688
2020-07-05,0.0,3.1210387874370515,24.660764117821078,37.3,37.3,25.0,9.030337050049964,0.0,6.161608010852311,4.2617935282966055,33.39806196550571,31.51933765102411,29.5,34.8,29.5,34.8,23.1,24.1,9.030337050049964,6.161608010852311,33.39806196550571,29.5,29.5,23.1,0.0,4.2617935282966055,31.51933765102411,34.8,34.8,24.1,-0.046502989238039305,0.6169572424980488,0.9116359288362909
2020-07-06,0.0,3.162221080927303,23.22876310623147,36.5,36.5,25.8,9.839365341030923,12.906501158452045,5.438056865598419,4.316808217931257,32.66324403390686,29.504181641481864,32.9,31.8,32.9,31.8,24.9,24.5,9.839365341030923,5.438056865598419,32.66324403390686,32.9,32.9,24.9,12.906501158452045,4.316808217931257,29.504181641481864,31.8,31.8,24.5,-0.046502989238039305,0.6169572424980488,0.9545781678928125
2020-07-07,0.0,3.203403374417554,21.796762094641863,36.5,36.5,27.2,4.216668910815353,25.81300231690409,4.714505720344527,5.416852420100726,31.928426102308,28.593585627125357,33.9,32.1,33.9,32.1,25.9,22.5,4.216668910815353,4.714505720344527,31.928426102308,33.9,33.9,25.9,25.81300231690409,5.416852420100726,28.593585627125357,32.1,32.1,22.5,-0.046502989238039305,0.6169572424980488,1.0008526470957975
2020-07-08,0.0,2.892704653902994,20.804039637591018,37.6,37.6,27.1,0.0,0.0,3.9909545750906346,6.516896622270195,31.19360817070914,27.682989612768846,34.9,30.5,34.9,30.5,26.1,22.8,0.0,3.9909545750906346,31.19360817070914,34.9,34.9,26.1,0.0,6.516896622270195,27.682989612768846,30.5,30.5,22.8,-0.046502989238039305,0.6169572424980488,1.0509955823878272
2020-07-09,0.0,2.582005933388434,19.81131718054017,38.5,38.5,26.4,4.703760084881774,0.0,3.687255214709357,7.616940824439664,29.493327156942986,26.772393598412336,35.8,30.7,35.8,30.7,26.4,22.2,4.703760084881774,3.687255214709357,29.493327156942986,35.8,35.8,26.4,0.0,7.616940824439664,26.772393598412336,30.7,30.7,22.2,-0.046502989238039305,0.6169572424980488,0.9831165145496694
2020-07-10,0.0,2.2713072128738747,18.818594723489323,38.6,38.6,26.3,0.0,16.47846246255146,3.3835558543280784,7.131829886577213,27.793046143176834,28.980949720776795,35.6,28.9,35.6,28.9,25.5,24.3,0.0,3.3835558543280784,27.793046143176834,35.6,35.6,25.5,16.47846246255146,7.131829886577213,28.980949720776795,28.9,28.9,24.3,-0.046502989238039305,0.6169572424980488,0.9196211345893351
2020-07-11,0.0,2.188331321557706,17.52832017174893,39.1,39.1,25.8,0.0,0.0,3.0798564939468003,6.646718948714762,26.09276512941068,31.18950584314125,36.8,32.8,36.8,32.8,24.2,23.8,0.0,3.0798564939468003,26.09276512941068,36.8,36.8,24.2,0.0,6.646718948714762,31.18950584314125,32.8,32.8,23.8,0.0,0.5704542532600095,-2.3780958044543916
2020-07-12,0.3160400757720056,2.1053554302415374,16.238045620008542,39.3,39.3,25.7,0.0,9.030337050049964,3.1210387874370515,6.161608010852311,24.660764117821078,33.39806196550571,37.3,29.5,37.3,29.5,25.0,23.1,0.0,3.1210387874370515,24.660764117821078,37.3,37.3,25.0,9.030337050049964,6.161608010852311,33.39806196550571,29.5,29.5,23.1,0.0,0.5704542532600095,-2.158783698415481
2020-07-13,0.0,2.0223795389253687,14.947771068268151,40.8,40.8,26.6,0.0,9.839365341030923,3.162221080927303,5.438056865598419,23.22876310623147,32.66324403390686,36.5,32.9,36.5,32.9,25.8,24.9,0.0,3.162221080927303,23.22876310623147,36.5,36.5,25.8,9.839365341030923,5.438056865598419,32.66324403390686,32.9,32.9,24.9,0.0,0.5704542532600095,-1.9822829236093509
2020-07-14,0.0,2.014555384736854,14.125969132903329,40.7,40.7,25.2,0.0,4.216668910815353,3.203403374417554,4.714505720344527,21.796762094641863,31.928426102308,36.5,33.9,36.5,33.9,27.2,25.9,0.0,3.203403374417554,21.796762094641863,36.5,36.5,27.2,4.216668910815353,4.714505720344527,31.928426102308,33.9,33.9,25.9,0.0,0.5704542532600095,-1.8357428127895312
2020-07-15,0.0,2.00673123054834,13.304167197538504,38.9,38.9,26.0,0.0,0.0,2.892704653902994,3.9909545750906346,20.804039637591018,31.19360817070914,37.6,34.9,37.6,34.9,27.1,26.1,0.0,2.892704653902994,20.804039637591018,37.6,37.6,27.1,0.0,3.9909545750906346,31.19360817070914,34.9,34.9,26.1,0.0,0.5704542532600095,-1.7111447263984825
2020-07-16,0.0,1.998907076359825,12.48236526217368,38.3,38.3,26.0,0.0,4.703760084881774,2.582005933388434,3.687255214709357,19.81131718054017,29.493327156942986,38.5,35.8,38.5,35.8,26.4,26.4,0.0,2.582005933388434,19.81131718054017,38.5,38.5,26.4,4.703760084881774,3.687255214709357,29.493327156942986,35.8,35.8,26.4,0.0,0.5704542532600095,-1.6031887504387037
2020-07-17,0.3673122902453622,1.998907076359825,12.153629784965103,37.1,37.1,26.3,0.0,0.0,2.2713072128738747,3.3835558543280784,18.818594723489323,27.793046143176834,38.6,35.6,38.6,35.6,26.3,25.5,0.0,2.2713072128738747,18.818594723489323,38.6,38.6,26.3,0.0,3.3835558543280784,27.793046143176834,35.6,35.6,25.5,0.0,0.5704542532600095,-1.5082108629402533
2020-07-18,1.2702074184860814,1.998907076359825,11.824894307756528,35.0,35.0,24.6,0.0,0.0,2.188331321557706,3.0798564939468003,17.52832017174893,26.09276512941068,39.1,36.8,39.1,36.8,25.8,24.2,0.0,2.188331321557706,17.52832017174893,39.1,39.1,25.8,0.0,3.0798564939468003,26.09276512941068,36.8,36.8,24.2,0.0,0.5704542532600095,-1.4235847905953845
2020-07-19,0.307633387726877,1.998907076359825,11.49615883054795,35.9,35.9,25.0,0.3160400757720056,0.0,2.1053554302415374,3.1210387874370515,16.238045620008542,24.660764117821078,39.3,37.3,39.3,37.3,25.7,25.0,0.3160400757720056,2.1053554302415374,16.238045620008542,39.3,39.3,25.7,0.0,3.1210387874370515,24.660764117821078,37.3,37.3,25.0,0.0,0.5704542532600095,-1.347371310178643
2020-07-20,0.5729760464415686,1.998907076359825,11.3816478061882,35.4,35.4,25.9,0.0,0.0,2.0223795389253687,3.162221080927303,14.947771068268151,23.22876310623147,40.8,36.5,40.8,36.5,26.6,25.8,0.0,2.0223795389253687,14.947771068268151,40.8,40.8,26.6,0.0,3.162221080927303,23.22876310623147,36.5,36.5,25.8,-0.030886095070352892,0.5704542532600095,-1.278102408975173
2020-07-21,0.0,1.998907076359825,11.267136781828452,33.7,33.7,25.1,0.0,0.0,2.014555384736854,3.203403374417554,14.125969132903329,21.796762094641863,40.7,36.5,40.7,36.5,25.2,27.2,0.0,2.014555384736854,14.125969132903329,40.7,40.7,25.2,0.0,3.203403374417554,21.796762094641863,36.5,36.5,27.2,-0.030886095070352892,0.5704542532600095,-1.214642981563465
2020-07-22,0.0,1.998907076359825,11.152625757468702,32.7,32.7,24.8,0.0,0.0,2.00673123054834,2.892704653902994,13.304167197538504,20.804039637591018,38.9,37.6,38.9,37.6,26.0,27.1,0.0,2.00673123054834,13.304167197538504,38.9,38.9,26.0,0.0,2.892704653902994,20.804039637591018,37.6,37.6,27.1,-0.030886095070352892,0.5704542532600095,-1.156099139933536
2020-07-23,0.0,2.199535789036596,11.139965510522831,36.2,36.2,25.9,0.0,0.0,1.998907076359825,2.582005933388434,12.48236526217368,19.81131718054017,38.3,38.5,38.3,38.5,26.0,26.4,0.0,1.998907076359825,12.48236526217368,38.3,38.3,26.0,0.0,2.582005933388434,19.81131718054017,38.5,38.5,26.4,-0.030886095070352892,0.5704542532600095,-1.1017556272723286
2020-07-24,0.0,2.400164501713367,11.127305263576964,37.6,37.6,27.0,0.3673122902453622,0.0,1.998907076359825,2.2713072128738747,12.153629784965103,18.818594723489323,37.1,38.6,37.1,38.6,26.3,26.3,0.3673122902453622,1.998907076359825,12.153629784965103,37.1,37.1,26.3,0.0,2.2713072128738747,18.818594723489323,38.6,38.6,26.3,-0.030886095070352892,0.5704542532600095,-1.0510320035246585
2020-07-25,0.0,2.6007932143901384,11.114645016631092,34.0,34.0,26.0,1.2702074184860814,0.0,1.998907076359825,2.188331321557706,11.824894307756528,17.52832017174893,35.0,39.1,35.0,39.1,24.6,25.8,1.2702074184860814,1.998907076359825,11.824894307756528,35.0,35.0,24.6,0.0,2.188331321557706,17.52832017174893,39.1,39.1,25.8,-0.030886095070352892,0.5704542532600095,-0.9831505076197569
2020-07-26,5.6908068767693925,2.537357779395417,11.260684082025758,31.8,31.8,24.5,0.307633387726877,0.3160400757720056,1.998907076359825,2.1053554302415374,11.49615883054795,16.238045620008542,35.9,39.3,35.9,39.3,25.0,25.7,0.307633387726877,1.998907076359825,11.49615883054795,35.9,35.9,25.0,0.3160400757720056,2.1053554302415374,16.238045620008542,39.3,39.3,25.7,-0.030886095070352892,0.5704542532600095,-0.9196530030840869
2020-07-27,0.0,2.4739223444006955,11.406723147420422,33.3,33.3,24.0,0.5729760464415686,0.0,1.998907076359825,2.0223795389253687,11.3816478061882,14.947771068268151,35.4,40.8,35.4,40.8,25.9,26.6,0.5729760464415686,1.998907076359825,11.3816478061882,35.4,35.4,25.9,0.0,2.0223795389253687,14.947771068268151,40.8,40.8,26.6,0.0,0.5395681581896566,-2.001749631173479
2020-07-28,0.0,2.410486909405974,11.552762212815088,33.5,33.5,24.8,0.0,0.0,1.998907076359825,2.014555384736854,11.267136781828452,14.125969132903329,33.7,40.7,33.7,40.7,25.1,25.2,0.0,1.998907076359825,11.267136781828452,33.7,33.7,25.1,0.0,2.014555384736854,14.125969132903329,40.7,40.7,25.2,0.0,0.5395681581896566,-1.8220029674674196
2020-07-29,8.740130884591983,2.9040353285313683,11.719748047635742,34.9,34.9,24.7,0.0,0.0,1.998907076359825,2.00673123054834,11.152625757468702,13.304167197538504,32.7,38.9,32.7,38.9,24.8,26.0,0.0,1.998907076359825,11.152625757468702,32.7,32.7,24.8,0.0,2.00673123054834,13.304167197538504,38.9,38.9,26.0,0.0,0.5395681581896566,-1.6745111133567845
2020-07-30,0.0,3.3975837476567627,11.886733882456394,35.8,35.8,25.6,0.0,0.0,2.199535789036596,1.998907076359825,11.139965510522831,12.48236526217368,36.2,38.3,36.2,38.3,25.9,26.0,0.0,2.199535789036596,11.139965510522831,36.2,36.2,25.9,0.0,1.998907076359825,12.48236526217368,38.3,38.3,26.0,0.0,0.5395681581896566,-1.550388334882048
2020-07-31,5.6908068767693925,3.891132166782157,12.053719717277048,34.9,34.9,26.0,0.0,0.3673122902453622,2.400164501713367,1.998907076359825,11.127305263576964,12.153629784965103,37.6,37.1,37.6,37.1,27.0,26.3,0.0,2.400164501713367,11.127305263576964,37.6,37.6,27.0,0.3673122902453622,1.998907076359825,12.153629784965103,37.1,37.1,26.3,0.0,0.5395681581896566,-1.4439735870223243
2020-08-01,9.52759234522691,3.2832223247760832,12.125947913478138,36.3,36.3,24.8,0.0,1.2702074184860814,2.6007932143901384,1.998907076359825,11.114645016631092,11.824894307756528,34.0,35.0,34.0,35.0,26.0,24.6,0.0,2.6007932143901384,11.114645016631092,34.0,34.0,26.0,1.2702074184860814,1.998907076359825,11.824894307756528,35.0,35.0,24.6,0.0,0.5395681581896566,-1.3515307992924968
2020-08-02,0.6163264124667818,2.6753124827700097,12.19817610967923,36.3,36.3,24.5,5.6908068767693925,0.307633387726877,2.537357779395417,1.998907076359825,11.260684082025758,11.49615883054795,31.8,35.9,31.8,35.9,24.5,25.0,5.6908068767693925,2.537357779395417,11.260684082025758,31.8,31.8,24.5,0.307633387726877,1.998907076359825,11.49615883054795,35.9,35.9,25.0,0.0,0.5395681581896566,-1.2705762008982429
2020-08-03,0.0,2.067402640763936,12.27040430588032,37.3,37.3,24.6,0.0,0.5729760464415686,2.4739223444006955,1.998907076359825,11.406723147420422,11.3816478061882,33.3,35.4,33.3,35.4,24.0,25.9,0.0,2.4739223444006955,11.406723147420422,33.3,33.3,24.0,0.5729760464415686,1.998907076359825,11.3816478061882,35.4,35.4,25.9,0.0,0.5395681581896566,-1.1995335012077484
2020-08-04,4.0393966918117865,2.0449309962700397,12.023943323296036,36.1,36.1,26.1,0.0,0.0,2.410486909405974,1.998907076359825,11.552762212815088,11.267136781828452,33.5,33.7,33.5,33.7,24.8,25.1,0.0,2.410486909405974,11.552762212815088,33.5,33.5,24.8,0.0,1.998907076359825,11.267136781828452,33.7,33.7,25.1,0.0,0.5395681581896566,-1.1375991121515971
2020-08-05,0.0,2.0224593517761424,11.777482340711751,38.0,38.0,25.0,8.740130884591983,0.0,2.9040353285313683,1.998907076359825,11.719748047635742,11.152625757468702,34.9,32.7,34.9,32.7,24.7,24.8,8.740130884591983,2.9040353285313683,11.719748047635742,34.9,34.9,24.7,0.0,1.998907076359825,11.152625757468702,32.7,32.7,24.8,-0.06117094851719196,0.5395681581896566,-1.0848027035125647
2020-08-06,0.0,1.9999877072822456,11.53102135812747,37.6,37.6,25.2,0.0,0.0,3.3975837476567627,2.199535789036596,11.886733882456394,11.139965510522831,35.8,36.2,35.8,36.2,25.6,25.9,0.0,3.3975837476567627,11.886733882456394,35.8,35.8,25.6,0.0,2.199535789036596,11.139965510522831,36.2,36.2,25.9,-0.06117094851719196,0.5395681581896566,-1.042366743956864
2020-08-07,0.0,1.999627496974772,11.442710833896228,37.3,37.3,25.2,5.6908068767693925,0.0,3.891132166782157,2.400164501713367,12.053719717277048,11.127305263576964,34.9,37.6,34.9,37.6,26.0,27.0,5.6908068767693925,3.891132166782157,12.053719717277048,34.9,34.9,26.0,0.0,2.400164501713367,11.127305263576964,37.6,37.6,27.0,-0.06117094851719196,0.5395681581896566,-1.0137531180712285
2020-08-08,0.0,1.9992672866672985,11.354400309664983,37.3,37.3,25.2,9.52759234522691,0.0,3.2832223247760832,2.6007932143901384,12.125947913478138,11.114645016631092,36.3,34.0,36.3,34.0,24.8,26.0,9.52759234522691,3.2832223247760832,12.125947913478138,36.3,36.3,24.8,0.0,2.6007932143901384,11.114645016631092,34.0,34.0,26.0,-0.06117094851719196,0.5395681581896566,-1.0078264505259875
2020-08-09,0.0,1.998907076359825,11.266089785433742,36.1,36.1,26.5,0.6163264124667818,5.6908068767693925,2.6753124827700097,2.537357779395417,12.19817610967923,11.260684082025758,36.3,31.8,36.3,31.8,24.5,24.5,0.6163264124667818,2.6753124827700097,12.19817610967923,36.3,36.3,24.5,5.6908068767693925,2.537357779395417,11.260684082025758,31.8,31.8,24.5,-0.06117094851719196,0.5395681581896566,-1.0510094832005012
2020-08-10,0.0,1.998907076359825,11.216787154937151,37.5,37.5,26.2,0.0,0.0,2.067402640763936,2.4739223444006955,12.27040430588032,11.406723147420422,37.3,33.3,37.3,33.3,24.6,24.0,0.0,2.067402640763936,12.27040430588032,37.3,37.3,24.6,0.0,2.4739223444006955,11.406723147420422,33.3,33.3,24.0,-0.06117094851719196,0.5395681581896566,-0.983129488645568
2020-08-11,0.0,1.998907076359825,11.16748452444056,38.3,38.3,26.5,4.0393966918117865,0.0,2.0449309962700397,2.410486909405974,12.023943323296036,11.552762212815088,36.1,33.5,36.1,33.5,26.1,24.8,4.0393966918117865,2.0449309962700397,12.023943323296036,36.1,36.1,26.1,0.0,2.410486909405974,11.552762212815088,33.5,33.5,24.8,-0.06117094851719196,0.5395681581896566,-0.9196332978004341
2020-08-12,0.0,1.998907076359825,11.118181893943968,39.5,39.5,26.6,0.0,8.740130884591983,2.0224593517761424,2.9040353285313683,11.777482340711751,11.719748047635742,38.0,34.9,38.0,34.9,25.0,24.7,0.0,2.0224593517761424,11.777482340711751,38.0,38.0,25.0,8.740130884591983,2.9040353285313683,11.719748047635742,34.9,34.9,24.7,0.0,0.4783972096724647,-3.523516310442603
2020-08-13,0.0,1.998907076359825,11.117002934839675,39.2,39.2,26.3,0.0,0.0,1.9999877072822456,3.3975837476567627,11.53102135812747,11.886733882456394,37.6,35.8,37.6,35.8,25.2,25.6,0.0,1.9999877072822456,11.53102135812747,37.6,37.6,25.2,0.0,3.3975837476567627,11.886733882456394,35.8,35.8,25.6,0.0,0.4783972096724647,-2.8787158826714876
2020-08-14,0.0,1.998907076359825,11.115823975735385,40.0,40.0,26.0,0.0,5.6908068767693925,1.999627496974772,3.891132166782157,11.442710833896228,12.053719717277048,37.3,34.9,37.3,34.9,25.2,26.0,0.0,1.999627496974772,11.442710833896228,37.3,37.3,25.2,5.6908068767693925,3.891132166782157,12.053719717277048,34.9,34.9,26.0,0.0,0.4783972096724647,-2.472190244742747
2020-08-15,0.0,1.998907076359825,11.114645016631092,39.6,39.6,26.7,0.0,9.52759234522691,1.9992672866672985,3.2832223247760832,11.354400309664983,12.125947913478138,37.3,36.3,37.3,36.3,25.2,24.8,0.0,1.9992672866672985,11.354400309664983,37.3,37.3,25.2,9.52759234522691,3.2832223247760832,12.125947913478138,36.3,36.3,24.8,0.0,0.4783972096724647,-2.183896258719115
2020-08-16,0.0,1.998907076359825,11.114645016631092,39.6,39.6,27.1,0.0,0.6163264124667818,1.998907076359825,2.6753124827700097,11.266089785433742,12.19817610967923,36.1,36.3,36.1,36.3,26.5,24.5,0.0,1.998907076359825,11.266089785433742,36.1,36.1,26.5,0.6163264124667818,2.6753124827700097,12.19817610967923,36.3,36.3,24.5,0.0,0.4783972096724647,-1.964473996271993
2020-08-17,1.6424862056213865,1.998907076359825,11.114645016631092,36.6,36.6,23.4,0.0,0.0,1.998907076359825,2.067402640763936,11.216787154937151,12.27040430588032,37.5,37.3,37.5,37.3,26.2,24.6,0.0,1.998907076359825,11.216787154937151,37.5,37.5,26.2,0.0,2.067402640763936,12.27040430588032,37.3,37.3,24.6,0.0,0.4783972096724647,-1.7893933651916125
2020-08-18,0.0,1.998907076359825,11.114645016631092,37.3,37.3,26.6,0.0,4.0393966918117865,1.998907076359825,2.0449309962700397,11.16748452444056,12.023943323296036,38.3,36.1,38.3,36.1,26.5,26.1,0.0,1.998907076359825,11.16748452444056,38.3,38.3,26.5,4.0393966918117865,2.0449309962700397,12.023943323296036,36.1,36.1,26.1,0.0,0.4783972096724647,-1.64491093023876
2020-08-19,0.0,2.014800196847442,11.114645016631092,37.7,37.7,24.5,0.0,0.0,1.998907076359825,2.0224593517761424,11.118181893943968,11.777482340711751,39.5,38.0,39.5,38.0,26.6,25.0,0.0,1.998907076359825,11.118181893943968,39.5,39.5,26.6,0.0,2.0224593517761424,11.777482340711751,38.0,38.0,25.0,0.0,0.4783972096724647,-1.522667052705961
2020-08-20,0.0,2.030693317335059,11.114645016631092,37.2,37.2,23.1,0.0,0.0,1.998907076359825,1.9999877072822456,11.117002934839675,11.53102135812747,39.2,37.6,39.2,37.6,26.3,25.2,0.0,1.998907076359825,11.117002934839675,39.2,39.2,26.3,0.0,1.9999877072822456,11.53102135812747,37.6,37.6,25.2,0.0,0.4783972096724647,-1.4172740772985528
2020-08-21,0.0,2.046586437822676,11.114645016631092,37.0,37.0,25.3,0.0,0.0,1.998907076359825,1.999627496974772,11.115823975735385,11.442710833896228,40.0,37.3,40.0,37.3,26.0,25.2,0.0,1.998907076359825,11.115823975735385,40.0,40.0,26.0,0.0,1.999627496974772,11.442710833896228,37.3,37.3,25.2,0.08024414261317336,0.4783972096724647,-1.325123405260868
2020-08-22,23.92048404978005,2.030693317335059,11.114645016631092,36.6,36.6,24.2,0.0,0.0,1.998907076359825,1.9992672866672985,11.114645016631092,11.354400309664983,39.6,37.3,39.6,37.3,26.7,25.2,0.0,1.998907076359825,11.114645016631092,39.6,39.6,26.7,0.0,1.9992672866672985,11.354400309664983,37.3,37.3,25.2,0.08024414261317336,0.4783972096724647,-1.2437549633143203
2020-08-23,0.0,2.014800196847442,11.114645016631092,34.8,34.8,23.3,0.0,0.0,1.998907076359825,1.998907076359825,11.114645016631092,11.266089785433742,39.6,36.1,39.6,36.1,27.1,26.5,0.0,1.998907076359825,11.114645016631092,39.6,39.6,27.1,0.0,1.998907076359825,11.266089785433742,36.1,36.1,26.5,0.08024414261317336,0.4783972096724647,-1.1715179132323208
2020-08-24,0.0,1.998907076359825,11.114645016631092,36.3,36.3,25.3,1.6424862056213865,0.0,1.998907076359825,1.998907076359825,11.114645016631092,11.216787154937151,36.6,37.5,36.6,37.5,23.4,26.2,1.6424862056213865,1.998907076359825,11.114645016631092,36.6,36.6,23.4,0.0,1.998907076359825,11.216787154937151,37.5,37.5,26.2,0.08024414261317336,0.4783972096724647,-1.1074074611152345
2020-08-25,0.0,1.998907076359825,11.114645016631092,36.2,36.2,25.8,0.0,0.0,1.998907076359825,1.998907076359825,11.114645016631092,11.16748452444056,37.3,38.3,37.3,38.3,26.6,26.5,0.0,1.998907076359825,11.114645016631092,37.3,37.3,26.6,0.0,1.998907076359825,11.16748452444056,38.3,38.3,26.5,0.08024414261317336,0.4783972096724647,-1.0510426837687452
2020-08-26,0.0,1.998907076359825,11.114645016631092,35.1,35.1,25.8,0.0,0.0,2.014800196847442,1.998907076359825,11.114645016631092,11.118181893943968,37.7,39.5,37.7,39.5,24.5,26.6,0.0,2.014800196847442,11.114645016631092,37.7,37.7,24.5,0.0,1.998907076359825,11.118181893943968,39.5,39.5,26.6,0.08024414261317336,0.4783972096724647,-0.9831604758492147
