date,t2m_max,t2m_min,t2m_mean,precip_mm
2024-10-11,30.9,16.9,23.7,0.0
2024-10-12,31.1,18.1,23.9,0.0
2024-10-13,33.4,20.3,25.7,0.0
2024-10-14,35.6,21.4,26.7,0.0
2024-10-15,34.7,18.8,26.7,0.0
2024-10-16,29.1,15.8,21.8,0.0
2024-10-17,22.8,11.0,16.8,0.0
2024-10-18,26.5,15.2,19.2,0.0
2024-10-19,27.8,16.9,21.4,0.0
2024-10-20,27.3,16.6,21.6,0.0
2024-10-21,27.8,15.0,20.9,0.0
2024-10-22,28.9,16.9,22.0,0.0
2024-10-23,29.7,17.9,23.4,0.0
2024-10-24,29.4,17.0,22.8,0.0
2024-10-25,30.7,19.5,24.2,0.0
2024-10-26,30.4,19.9,24.5,0.2
2024-10-27,30.1,19.2,24.3,0.0
2024-10-28,30.3,19.5,24.2,0.0
2024-10-29,30.1,22.7,25.6,0.1
2024-10-30,28.7,23.4,24.9,3.9
2024-10-31,27.3,21.7,24.2,19.3
2024-11-01,27.8,22.3,24.0,0.4
2024-11-02,27.8,21.1,23.6,4.6
2024-11-03,28.3,22.8,24.6,6.4
2024-11-04,28.5,24.0,25.5,3.7
2024-11-05,25.3,18.5,23.5,44.3
2024-11-06,28.0,17.2,21.4,0.0
2024-11-07,29.3,23.0,25.2,0.9
2024-11-08,26.4,22.3,24.0,10.3
2024-11-09,26.3,18.4,22.5,3.5
2024-11-10,28.3,21.7,24.0,1.9
2024-11-11,27.5,18.0,22.5,0.0
2024-11-12,24.1,15.4,20.1,0.0
2024-11-13,26.9,14.9,20.2,0.0
2024-11-14,23.6,13.1,18.7,0.0
2024-11-15,21.6,9.5,15.9,0.0
2024-11-16,26.0,14.7,18.8,0.0
2024-11-17,26.9,21.5,23.3,21.4
2024-11-18,27.6,23.1,24.5,12.0
2024-11-19,24.3,12.9,18.8,0.5
2024-11-20,20.0,13.6,17.0,0.0
2024-11-21,18.9,5.9,12.9,0.0
2024-11-22,20.8,8.0,13.9,0.0
2024-11-23,22.4,9.1,15.4,0.0
2024-11-24,26.4,15.6,19.6,0.0
2024-11-25,28.3,18.2,22.7,0.0
2024-11-26,24.7,9.2,14.8,0.0
2024-11-27,27.7,14.5,18.7,0.0
2024-11-28,23.5,14.8,18.6,0.1
2024-11-29,14.8,7.6,11.4,0.0
2024-11-30,15.5,5.8,10.3,0.0
2024-12-01,19.1,12.5,14.9,0.1
2024-12-02,17.8,7.9,13.1,0.0
2024-12-03,17.5,8.2,12.7,0.6
2024-12-04,23.3,13.8,17.1,30.6
2024-12-05,20.2,16.1,17.6,7.2
2024-12-06,16.2,6.1,10.9,0.0
2024-12-07,11.5,7.4,9.1,18.4
2024-12-08,15.5,10.3,13.4,17.6
2024-12-09,24.8,14.1,17.6,0.0
2024-12-10,21.4,12.4,16.6,0.0
2024-12-11,14.0,3.2,8.9,0.0
2024-12-12,17.4,2.9,10.1,0.0
2024-12-13,19.5,12.2,15.6,2.8
2024-12-14,24.7,17.5,20.3,8.8
2024-12-15,25.7,18.6,21.3,0.7
2024-12-16,25.8,18.3,21.3,0.6
2024-12-17,25.0,17.7,20.8,0.2
2024-12-18,21.7,16.5,19.3,1.1
2024-12-19,17.1,8.5,13.1,0.0
2024-12-20,17.8,9.3,13.5,0.0
2024-12-21,14.5,5.2,10.1,0.0
2024-12-22,17.4,5.2,10.3,0.0
2024-12-23,22.0,12.6,16.0,0.0
2024-12-24,23.7,16.2,18.8,2.9
2024-12-25,20.9,14.7,17.7,33.0
2024-12-26,19.9,17.0,18.2,72.9
2024-12-27,23.8,11.1,17.9,0.1
2024-12-28,23.9,18.6,20.5,21.2
2024-12-29,20.2,11.6,15.4,0.0
2024-12-30,24.9,12.8,17.0,0.0
2024-12-31,21.0,14.0,17.4,0.0
2025-01-01,15.3,7.9,11.7,0.0
2025-01-02,15.2,9.4,12.1,0.5
2025-01-03,20.3,14.0,15.9,2.4
2025-01-04,22.6,14.6,17.6,1.9
2025-01-05,23.9,16.0,20.5,27.5
2025-01-06,13.7,-0.7,4.0,0.0
2025-01-07,7.6,-0.9,3.2,0.0
2025-01-08,6.5,2.4,4.0,0.0
2025-01-09,8.6,4.3,5.7,4.1
2025-01-10,7.5,3.0,4.8,41.8
2025-01-11,11.6,0.0,5.1,0.0
2025-01-12,12.8,5.8,8.6,1.6
2025-01-13,14.0,6.2,10.0,0.0
2025-01-14,11.4,4.6,8.3,0.0
2025-01-15,11.5,8.3,9.7,18.7
2025-01-16,15.6,5.0,10.3,0.2
2025-01-17,19.4,6.9,11.8,0.2
2025-01-18,18.9,13.5,16.1,0.0
2025-01-19,12.5,-0.4,4.9,0.0
2025-01-20,3.0,-2.4,0.7,0.0
2025-01-21,2.5,-2.3,-0.4,12.2
2025-01-22,3.8,-8.6,-2.6,0.0
2025-01-23,11.6,-0.1,3.7,0.0
2025-01-24,11.8,-0.1,5.8,0.0
2025-01-25,16.8,4.7,9.2,0.1
2025-01-26,18.8,12.4,15.8,44.4
2025-01-27,18.5,11.7,13.9,8.5
2025-01-28,16.8,11.1,13.3,0.0
2025-01-29,22.9,13.7,16.8,5.6
2025-01-30,22.3,19.0,20.5,6.9
2025-01-31,18.8,13.4,15.9,0.0
2025-02-01,20.3,5.5,13.4,0.0
2025-02-02,23.2,8.8,15.0,0.0
2025-02-03,26.0,15.9,19.8,0.5
2025-02-04,26.6,19.8,22.3,0.5
2025-02-05,25.6,19.1,21.6,1.6
2025-02-06,26.6,19.2,22.1,0.4
2025-02-07,26.8,20.0,22.5,0.4
2025-02-08,27.3,19.7,22.7,0.0
2025-02-09,25.9,20.5,22.6,0.9
2025-02-10,23.4,16.1,19.1,1.9
2025-02-11,20.0,16.7,18.5,29.3
2025-02-12,22.4,16.4,18.4,17.8
2025-02-13,16.4,5.9,9.3,0.8
2025-02-14,14.0,6.8,9.5,2.5
2025-02-15,24.9,12.0,19.3,3.5
2025-02-16,19.4,5.2,11.4,0.0
2025-02-17,16.5,3.9,8.9,0.0
2025-02-18,17.6,11.9,14.5,1.1
2025-02-19,17.1,0.8,7.8,12.0
2025-02-20,5.8,-3.1,0.2,0.0
2025-02-21,5.1,0.2,2.3,0.0
2025-02-22,6.1,2.7,4.2,6.4
2025-02-23,12.4,5.6,8.0,4.2
2025-02-24,18.0,6.9,11.1,0.0
2025-02-25,21.8,9.9,14.1,0.0
2025-02-26,24.5,12.3,17.3,0.0
2025-02-27,21.2,14.7,18.3,0.0
2025-02-28,21.9,10.8,16.2,0.0
2025-03-01,24.9,11.3,16.9,0.0
2025-03-02,22.1,14.0,17.9,0.0
2025-03-03,24.8,17.0,19.7,6.7
2025-03-04,23.7,18.5,21.6,17.2
2025-03-05,20.3,10.9,15.8,0.0
2025-03-06,18.6,7.6,13.5,0.0
2025-03-07,25.6,14.2,18.6,0.1
2025-03-08,28.3,19.2,22.5,2.4
2025-03-09,26.3,10.7,14.3,1.4
2025-03-10,20.6,6.7,13.0,0.0
2025-03-11,24.1,9.4,16.0,0.0
2025-03-12,27.3,15.0,19.6,0.3
2025-03-13,30.6,17.4,22.5,0.0
2025-03-14,28.0,18.7,22.7,1.2
2025-03-15,27.4,19.2,23.0,3.2
2025-03-16,24.4,11.7,19.2,0.0
2025-03-17,25.8,10.2,18.4,0.0
2025-03-18,25.9,15.7,20.2,0.0
2025-03-19,27.5,19.4,22.6,0.9
2025-03-20,24.9,9.6,16.2,0.0
2025-03-21,22.8,8.8,16.3,0.0
2025-03-22,26.1,13.8,19.1,0.0
2025-03-23,28.1,18.3,22.4,1.2
2025-03-24,29.7,17.9,23.6,1.5
2025-03-25,31.9,16.7,23.4,0.0
2025-03-26,26.7,18.5,22.0,2.9
2025-03-27,21.4,17.9,19.6,33.4
2025-03-28,23.5,18.8,20.6,17.1
2025-03-29,27.8,18.3,21.7,2.4
2025-03-30,28.0,20.9,23.7,1.2
2025-03-31,26.7,22.4,23.8,0.7
2025-04-01,27.9,18.9,23.2,1.0
2025-04-02,29.8,22.8,25.3,0.0
2025-04-03,30.1,23.5,26.3,0.7
2025-04-04,30.1,23.8,26.3,1.0
2025-04-05,27.9,21.9,24.3,25.5
2025-04-06,22.1,9.8,13.7,0.9
2025-04-07,17.9,7.5,11.6,0.0
2025-04-08,20.8,8.7,14.5,0.0
2025-04-09,25.1,12.1,17.5,0.0
2025-04-10,28.5,15.2,20.6,0.0
2025-04-11,30.6,16.6,22.4,0.0
2025-04-12,29.7,16.1,23.0,0.0
2025-04-13,30.2,18.0,23.2,0.0
2025-04-14,30.4,19.3,23.9,0.0
2025-04-15,28.3,17.9,22.9,0.0
2025-04-16,28.7,17.8,23.0,0.0
2025-04-17,29.4,19.4,23.7,0.0
2025-04-18,30.6,21.7,25.2,0.1
2025-04-19,28.9,21.8,24.8,2.2
2025-04-20,28.4,22.5,24.7,4.8
2025-04-21,27.4,19.7,22.7,15.0
2025-04-22,26.5,20.7,23.4,3.8
2025-04-23,24.8,20.2,22.3,18.8
2025-04-24,28.4,20.3,23.6,0.4
2025-04-25,28.0,20.3,23.1,10.4
2025-04-26,28.4,19.5,24.1,0.0
2025-04-27,29.9,21.6,24.8,0.5
2025-04-28,29.3,22.3,25.2,0.2
2025-04-29,27.9,21.6,24.8,0.4
2025-04-30,29.3,22.6,25.2,1.8
2025-05-01,28.7,20.4,24.7,3.7
2025-05-02,27.7,20.8,23.7,12.1
2025-05-03,25.3,18.5,21.3,3.7
2025-05-04,25.5,15.1,20.1,0.0
2025-05-05,24.8,17.2,20.6,9.2
2025-05-06,27.6,19.7,22.9,22.3
2025-05-07,28.7,20.0,23.0,16.2
2025-05-08,27.4,19.3,23.0,7.5
2025-05-09,26.9,18.6,22.2,9.6
2025-05-10,25.7,17.8,21.7,0.4
2025-05-11,24.7,16.7,20.7,0.0
2025-05-12,28.8,15.2,21.0,0.0
2025-05-13,32.6,20.5,25.4,0.0
2025-05-14,33.5,23.5,27.3,0.0
2025-05-15,34.1,24.0,27.9,0.0
2025-05-16,34.5,25.8,29.1,0.6
2025-05-17,34.7,24.8,28.7,0.2
2025-05-18,33.4,25.5,28.5,0.3
2025-05-19,32.8,25.1,28.4,0.4
2025-05-20,33.6,25.6,28.4,5.2
2025-05-21,30.9,21.6,27.1,25.6
2025-05-22,31.7,23.9,26.8,0.3
2025-05-23,31.9,24.7,27.1,2.4
2025-05-24,31.4,24.9,27.5,1.8
2025-05-25,33.0,25.4,28.2,1.6
2025-05-26,31.8,24.3,26.7,19.8
2025-05-27,30.3,20.0,24.9,33.2
2025-05-28,28.4,22.1,24.3,27.2
2025-05-29,30.8,21.6,25.6,0.4
2025-05-30,29.2,23.5,25.7,4.3
2025-05-31,30.4,23.0,26.3,0.1
2025-06-01,31.3,22.3,26.0,0.6
2025-06-02,31.8,23.1,27.1,1.4
2025-06-03,30.3,24.3,27.1,0.8
2025-06-04,32.3,24.8,27.6,2.3
2025-06-05,32.1,24.2,27.7,1.9
2025-06-06,32.7,24.9,28.5,0.6
2025-06-07,35.4,25.6,29.6,0.1
2025-06-08,35.8,25.7,30.0,0.2
2025-06-09,33.0,23.0,28.4,7.0
2025-06-10,30.7,24.9,27.5,8.4
2025-06-11,29.4,23.2,26.5,18.5
2025-06-12,27.6,22.3,24.2,38.5
2025-06-13,29.4,23.6,26.1,3.4
2025-06-14,30.4,22.1,26.1,12.7
2025-06-15,29.7,25.4,26.9,6.4
2025-06-16,30.1,23.1,25.5,14.6
2025-06-17,31.4,23.9,27.2,1.2
2025-06-18,31.0,25.6,27.6,9.6
2025-06-19,32.2,25.2,28.3,1.6
2025-06-20,31.9,24.8,28.2,1.2
2025-06-21,33.6,25.5,29.0,0.1
2025-06-22,30.7,25.8,28.1,4.7
2025-06-23,33.3,25.4,28.6,1.3
2025-06-24,32.2,24.8,28.0,2.7
2025-06-25,29.2,23.5,25.9,7.0
2025-06-26,31.4,23.9,26.4,10.0
2025-06-27,31.3,23.6,26.8,2.3
2025-06-28,31.7,24.1,28.0,0.2
2025-06-29,30.2,25.1,27.3,4.6
2025-06-30,32.4,24.6,27.6,3.4
2025-07-01,33.1,23.8,27.8,0.2
2025-07-02,34.2,24.5,28.9,0.0
2025-07-03,32.7,24.9,28.7,0.4
2025-07-04,32.7,25.9,28.3,2.1
2025-07-05,32.2,25.7,28.4,2.7
2025-07-06,34.3,24.5,29.0,0.8
2025-07-07,31.9,24.6,27.8,6.2
2025-07-08,31.7,24.5,27.2,11.2
2025-07-09,30.1,23.4,25.6,15.0
2025-07-10,32.7,24.6,27.5,1.9
2025-07-11,31.1,25.1,27.9,3.8
2025-07-12,31.7,23.8,26.9,11.2
2025-07-13,31.9,25.2,27.8,1.6
2025-07-14,31.3,24.9,27.7,7.0
2025-07-15,32.7,25.1,28.4,0.7
2025-07-16,34.9,25.3,29.3,0.0
2025-07-17,33.1,24.1,28.5,0.0
2025-07-18,32.8,25.9,28.4,0.4
2025-07-19,35.1,25.6,29.1,2.2
2025-07-20,35.1,26.3,30.0,1.6
2025-07-21,36.7,26.0,30.5,0.0
2025-07-22,36.4,26.1,30.5,0.1
2025-07-23,36.8,25.6,30.4,0.1
2025-07-24,37.5,25.3,30.7,0.0
2025-07-25,36.3,25.3,28.5,15.7
2025-07-26,30.6,24.1,26.6,10.9
2025-07-27,30.8,25.8,28.1,4.6
2025-07-28,34.0,25.0,28.8,0.0
2025-07-29,35.7,24.3,29.3,0.0
2025-07-30,36.4,24.9,30.2,0.0
2025-07-31,35.5,25.9,29.5,1.1
2025-08-01,31.2,24.9,27.9,2.2
2025-08-02,34.9,26.1,29.2,3.4
2025-08-03,33.3,24.1,28.1,5.8
2025-08-04,32.1,25.3,27.8,11.3
2025-08-05,32.8,24.7,27.8,12.5
2025-08-06,34.1,24.6,28.3,1.3
2025-08-07,34.4,25.4,29.1,0.7
2025-08-08,35.4,25.5,29.1,2.3
2025-08-09,34.0,25.9,29.4,4.0
2025-08-10,33.1,25.2,28.8,3.6
2025-08-11,33.0,23.8,28.4,3.6
2025-08-12,34.9,25.6,29.4,2.0
2025-08-13,35.0,24.9,29.7,0.9
2025-08-14,35.4,25.3,29.6,2.3
2025-08-15,31.6,26.8,29.2,6.3
2025-08-16,33.8,26.6,29.1,2.3
2025-08-17,35.6,25.7,29.7,0.1
2025-08-18,38.1,26.3,31.3,0.0
2025-08-19,33.8,26.0,28.9,8.2
2025-08-20,35.6,25.3,29.3,0.5
2025-08-21,34.2,25.3,28.6,3.7
2025-08-22,29.9,24.3,26.1,17.3
2025-08-23,31.3,23.6,26.7,3.1
2025-08-24,33.3,24.2,28.2,0.0
2025-08-25,33.6,24.3,28.7,0.0
2025-08-26,34.0,25.0,28.9,2.2
2025-08-27,32.1,24.6,27.7,6.9
2025-08-28,33.3,25.1,28.5,1.1
2025-08-29,34.6,26.0,29.5,0.0
2025-08-30,33.6,25.3,28.7,1.6
2025-08-31,31.3,23.2,27.0,17.1
2025-09-01,30.0,23.9,26.4,9.5
2025-09-02,31.8,23.6,26.5,1.0
2025-09-03,34.0,23.9,28.0,0.1
2025-09-04,34.8,23.9,28.5,0.0
2025-09-05,35.1,25.2,29.4,0.0
2025-09-06,31.0,25.9,28.1,1.0
2025-09-07,30.0,23.3,25.8,19.7
2025-09-08,28.7,21.2,24.8,0.9
2025-09-09,29.2,19.0,24.0,0.0
2025-09-10,31.9,19.6,25.0,0.0
2025-09-11,31.2,23.9,27.2,1.2
2025-09-12,32.0,22.9,27.1,0.0
2025-09-13,32.6,22.2,27.0,0.0
2025-09-14,32.2,22.8,27.1,0.0
2025-09-15,32.0,23.4,27.1,0.0
2025-09-16,32.7,22.5,27.1,0.0
2025-09-17,33.1,22.9,27.4,0.2
2025-09-18,31.6,23.4,27.0,0.3
2025-09-19,31.2,23.4,27.1,0.2
2025-09-20,31.6,23.0,26.9,0.7
2025-09-21,31.5,23.7,26.8,6.6
2025-09-22,31.8,24.5,27.2,2.8
2025-09-23,33.6,24.5,27.7,1.0
2025-09-24,32.5,25.5,27.7,18.8
2025-09-25,31.8,22.8,26.3,6.0
2025-09-26,30.9,21.5,25.9,0.0
2025-09-27,31.7,20.7,25.4,0.0
2025-09-28,31.4,19.9,26.0,0.0
2025-09-29,32.4,19.9,26.4,0.0
2025-09-30,33.9,24.1,28.4,0.0
2025-10-01,34.0,22.6,28.2,0.2
2025-10-02,33.7,22.9,27.7,0.1
2025-10-03,32.0,23.5,27.6,0.6
2025-10-04,30.9,21.2,26.0,0.0
2025-10-05,32.1,21.7,26.4,0.1
2025-10-06,32.2,23.0,26.8,1.5
2025-10-07,33.8,23.1,27.2,0.8
2025-10-08,33.7,24.1,28.1,0.5
2025-10-09,32.9,23.0,27.7,0.0
2025-10-10,32.8,20.6,27.0,0.0
2025-10-11,32.0,18.9,26.2,0.0
2025-10-12,31.0,19.2,24.5,0.0
2025-10-13,31.3,18.9,24.5,0.0
2025-10-14,32.1,19.2,24.8,0.0
2025-10-15,31.4,19.3,25.3,0.0
2025-10-16,30.9,19.4,24.5,0.2
2025-10-17,31.3,22.0,26.1,2.3
2025-10-18,33.9,23.8,27.6,0.2
2025-10-19,32.1,23.2,27.0,0.0
2025-10-20,32.0,17.6,24.5,0.0
2025-10-21,33.5,23.1,26.6,2.8
2025-10-22,28.1,19.2,23.8,0.3
2025-10-23,29.7,19.2,23.5,0.3
2025-10-24,29.3,21.9,24.7,0.1
2025-10-25,26.7,19.0,22.8,57.1
2025-10-26,26.2,18.5,21.7,23.2
2025-10-27,28.3,17.6,22.1,0.0
2025-10-28,30.0,20.7,23.9,7.2
2025-10-29,24.0,12.6,17.2,0.1
2025-10-30,18.8,10.3,14.2,0.0
