date,t2m_max,t2m_min,t2m_mean,precip_mm
2020-08-30,27.5,21.8,24.5,16.7
2020-08-31,28.0,20.8,24.4,2.3
2020-09-01,27.9,22.9,25.0,3.7
2020-09-02,26.7,22.0,24.4,12.4
2020-09-03,28.2,21.4,24.5,15.9
2020-09-04,28.9,21.0,24.8,1.0
2020-09-05,28.4,20.8,24.5,22.2
2020-09-06,27.5,21.8,24.1,22.8
2020-09-07,27.8,22.6,24.5,8.1
2020-09-08,27.4,21.3,24.5,14.4
2020-09-09,27.5,21.6,24.3,19.9
2020-09-10,27.7,21.9,24.4,11.3
2020-09-11,27.9,21.6,24.4,6.7
2020-09-12,27.2,21.0,24.1,8.7
2020-09-13,27.1,20.8,24.2,19.4
2020-09-14,28.6,22.0,25.1,3.3
2020-09-15,27.5,21.2,24.5,15.3
2020-09-16,27.4,21.5,24.2,15.3
2020-09-17,27.8,21.2,24.3,2.9
2020-09-18,27.6,21.3,24.4,5.3
2020-09-19,28.1,20.6,24.3,5.2
2020-09-20,27.2,20.5,23.9,7.4
2020-09-21,28.1,20.8,24.3,9.4
2020-09-22,27.8,21.2,24.3,2.1
2020-09-23,27.7,21.2,24.8,0.2
2020-09-24,27.8,21.9,24.9,4.1
2020-09-25,29.4,21.3,24.9,0.6
2020-09-26,28.4,21.6,24.7,5.6
2020-09-27,27.7,22.0,24.7,5.1
2020-09-28,26.6,21.0,23.7,9.0
2020-09-29,28.5,20.7,24.4,1.1
2020-09-30,27.6,21.5,24.5,4.6
2020-10-01,29.8,22.7,25.4,0.3
2020-10-02,28.2,21.4,24.8,1.2
2020-10-03,28.8,21.3,24.8,4.6
2020-10-04,27.7,22.1,24.4,5.0
2020-10-05,24.1,22.5,23.3,22.6
2020-10-06,25.6,23.0,24.0,23.2
2020-10-07,27.3,21.6,23.8,11.0
2020-10-08,26.7,20.5,23.7,3.2
2020-10-09,27.6,20.7,23.7,0.7
2020-10-10,28.8,22.1,24.8,2.5
2020-10-11,28.2,21.2,24.5,2.7
2020-10-12,27.0,21.6,24.2,9.9
2020-10-13,26.9,21.6,24.4,18.0
2020-10-14,27.5,20.8,24.0,7.1
2020-10-15,27.6,20.9,24.0,6.5
2020-10-16,27.3,21.4,23.9,8.7
2020-10-17,27.9,21.7,24.4,5.6
2020-10-18,26.2,21.6,23.7,8.4
2020-10-19,27.1,21.1,23.6,14.7
2020-10-20,26.6,21.2,23.6,7.3
2020-10-21,25.9,21.9,23.4,2.4
2020-10-22,24.7,22.6,23.5,11.6
2020-10-23,24.8,22.5,23.4,12.6
2020-10-24,25.4,22.6,23.8,20.2
2020-10-25,24.9,22.9,23.7,10.9
2020-10-26,27.5,23.0,24.7,3.9
2020-10-27,28.0,21.4,24.3,2.8
2020-10-28,27.2,22.3,24.5,18.9
2020-10-29,26.8,20.0,23.4,16.4
2020-10-30,27.2,20.4,23.6,5.3
2020-10-31,26.8,21.4,23.9,1.4
2020-11-01,26.8,20.7,23.7,4.2
2020-11-02,26.7,21.8,23.7,12.5
2020-11-03,25.0,22.1,23.4,23.9
2020-11-04,23.9,21.7,22.8,20.0
2020-11-05,24.7,21.3,22.9,5.5
2020-11-06,25.3,21.0,22.7,7.3
2020-11-07,24.2,21.5,22.6,20.0
2020-11-08,23.4,22.2,22.8,139.8
2020-11-09,25.5,22.2,23.6,8.5
2020-11-10,26.8,21.6,23.8,1.2
2020-11-11,27.1,20.2,23.4,1.2
2020-11-12,27.7,22.7,24.7,1.6
2020-11-13,26.8,21.3,23.9,11.0
2020-11-14,27.7,21.3,23.9,3.8
2020-11-15,27.5,20.6,23.6,0.3
2020-11-16,27.4,21.1,23.9,0.2
2020-11-17,26.9,18.9,22.8,3.8
2020-11-18,26.2,19.7,22.7,3.2
2020-11-19,26.7,21.3,23.6,6.6
2020-11-20,25.5,20.8,23.0,8.3
2020-11-21,25.6,20.7,22.9,33.1
2020-11-22,25.7,19.7,22.5,17.2
2020-11-23,25.9,21.0,22.8,42.9
2020-11-24,26.5,21.5,23.4,0.2
2020-11-25,26.8,21.0,23.6,0.0
2020-11-26,25.9,19.7,22.7,0.5
2020-11-27,25.8,18.5,22.1,0.5
2020-11-28,25.8,17.6,21.5,4.3
2020-11-29,25.9,17.8,21.6,4.8
2020-11-30,25.4,18.3,21.5,4.3
2020-12-01,26.8,18.6,22.1,0.3
2020-12-02,26.5,19.6,22.9,0.0
2020-12-03,25.0,21.8,23.4,1.4
2020-12-04,25.5,20.4,23.0,4.0
2020-12-05,25.7,18.5,21.8,3.6
2020-12-06,25.4,18.0,21.4,3.2
2020-12-07,25.2,19.2,22.1,0.0
2020-12-08,25.8,19.0,22.5,0.1
2020-12-09,23.3,20.4,22.0,2.4
2020-12-10,24.3,20.2,21.7,1.4
2020-12-11,24.2,21.1,22.4,15.6
2020-12-12,24.8,19.7,22.3,6.7
2020-12-13,26.2,18.9,22.1,6.9
2020-12-14,25.7,19.0,22.0,2.1
2020-12-15,26.2,18.9,21.9,2.0
2020-12-16,24.8,18.4,21.3,4.0
2020-12-17,26.1,18.3,22.2,0.6
2020-12-18,25.7,18.3,21.8,0.6
2020-12-19,25.5,20.6,22.6,1.3
2020-12-20,25.7,20.4,22.9,4.0
2020-12-21,26.1,18.1,21.9,3.9
2020-12-22,26.4,18.5,22.0,0.2
2020-12-23,26.0,18.4,22.0,2.5
2020-12-24,25.7,18.2,21.5,3.8
2020-12-25,25.4,18.5,21.8,1.6
2020-12-26,24.4,19.6,22.0,0.4
2020-12-27,24.7,20.4,22.0,1.5
2020-12-28,25.0,19.5,22.0,1.1
2020-12-29,24.5,20.0,22.0,0.0
2020-12-30,26.1,18.6,21.9,0.1
2020-12-31,26.2,16.5,21.3,0.0
2021-01-01,26.8,16.9,21.2,0.5
2021-01-02,27.0,17.2,21.4,0.0
2021-01-03,25.3,16.6,20.7,1.0
2021-01-04,25.7,17.1,21.3,1.0
2021-01-05,24.9,17.1,20.6,1.3
2021-01-06,24.7,16.3,20.3,0.1
2021-01-07,24.8,16.6,20.3,5.1
2021-01-08,25.2,17.9,21.1,3.7
2021-01-09,24.6,18.8,21.5,9.7
2021-01-10,26.2,19.4,22.2,0.9
2021-01-11,26.7,19.4,23.0,1.3
2021-01-12,25.3,18.0,21.5,4.6
2021-01-13,25.7,17.7,21.6,7.3
2021-01-14,24.2,18.1,21.0,5.2
2021-01-15,26.5,19.6,23.1,0.0
2021-01-16,26.0,18.1,21.8,1.0
2021-01-17,25.9,18.5,22.3,6.2
2021-01-18,25.5,17.7,21.3,1.5
2021-01-19,26.8,18.0,21.8,0.0
2021-01-20,25.6,19.9,22.6,3.0
2021-01-21,25.8,19.8,22.5,0.0
2021-01-22,24.8,19.3,22.0,2.5
2021-01-23,24.9,17.0,21.4,4.1
2021-01-24,25.7,18.5,21.7,8.1
2021-01-25,25.9,19.6,22.4,2.7
2021-01-26,26.3,16.7,21.4,0.1
2021-01-27,27.1,18.6,22.1,0.0
2021-01-28,26.3,18.1,22.1,0.4
2021-01-29,25.5,18.6,21.7,0.7
2021-01-30,25.3,18.8,21.8,2.2
2021-01-31,26.1,19.9,22.8,0.1
2021-02-01,25.2,19.0,22.2,0.6
2021-02-02,25.1,18.2,21.3,1.3
2021-02-03,24.5,18.3,20.7,0.2
2021-02-04,25.5,18.3,21.5,2.1
2021-02-05,26.2,19.6,22.7,0.9
2021-02-06,26.5,20.2,22.9,0.0
2021-02-07,26.6,18.9,22.2,0.0
2021-02-08,27.7,18.6,22.7,1.1
2021-02-09,26.6,18.6,22.4,0.3
2021-02-10,26.8,17.7,22.0,4.0
2021-02-11,25.7,17.6,21.2,4.6
2021-02-12,26.1,18.0,21.5,0.4
2021-02-13,24.9,17.8,21.3,0.6
2021-02-14,26.4,18.5,22.1,0.4
2021-02-15,26.7,19.3,22.6,0.1
2021-02-16,26.2,19.1,22.1,0.1
2021-02-17,27.2,18.2,22.1,0.2
2021-02-18,26.6,17.5,21.8,0.9
2021-02-19,26.8,19.4,22.6,1.0
2021-02-20,25.9,17.9,21.4,3.2
2021-02-21,24.8,17.3,21.1,2.5
2021-02-22,25.1,19.1,21.9,2.2
2021-02-23,26.2,17.2,21.5,1.4
2021-02-24,26.5,17.5,21.8,6.6
2021-02-25,26.0,17.7,21.7,1.5
2021-02-26,26.3,16.4,21.5,2.1
2021-02-27,28.0,16.8,21.7,0.0
2021-02-28,27.9,18.0,22.4,0.4
2021-03-01,28.1,18.1,22.7,0.0
2021-03-02,25.7,17.4,21.4,6.8
2021-03-03,24.7,17.7,21.5,1.1
2021-03-04,25.4,17.0,21.5,1.1
2021-03-05,24.3,18.1,21.6,1.4
2021-03-06,25.2,17.7,21.7,0.0
2021-03-07,25.6,17.7,21.5,0.7
2021-03-08,25.7,19.3,22.4,2.0
2021-03-09,24.7,20.6,22.3,2.9
2021-03-10,24.7,20.3,22.3,1.9
2021-03-11,25.5,19.6,22.5,2.3
2021-03-12,25.2,20.0,22.0,3.4
2021-03-13,24.8,19.7,21.9,3.1
2021-03-14,25.1,17.7,21.6,2.8
2021-03-15,26.0,19.1,22.2,9.2
2021-03-16,26.9,18.4,22.2,0.4
2021-03-17,26.9,18.0,22.3,0.1
2021-03-18,26.7,17.6,21.8,1.6
2021-03-19,25.7,16.9,21.4,6.8
2021-03-20,25.2,17.1,21.2,4.6
2021-03-21,24.8,18.3,21.9,20.5
2021-03-22,24.8,17.6,21.2,6.8
2021-03-23,24.9,18.7,21.9,10.4
2021-03-24,25.8,18.1,21.7,3.7
2021-03-25,27.2,17.9,22.2,0.4
2021-03-26,26.4,18.1,22.2,3.2
2021-03-27,27.2,17.9,22.4,0.3
2021-03-28,27.4,17.7,22.3,0.3
2021-03-29,26.6,18.3,22.4,2.1
2021-03-30,28.3,18.4,23.0,0.4
2021-03-31,27.2,18.8,23.1,0.6
2021-04-01,26.1,18.2,22.0,12.9
2021-04-02,25.1,18.1,21.6,23.9
2021-04-03,25.7,19.1,22.1,3.7
2021-04-04,24.2,20.7,22.2,5.9
2021-04-05,25.3,20.1,22.4,0.9
2021-04-06,26.1,21.2,23.4,1.1
2021-04-07,25.9,21.5,23.2,5.1
2021-04-08,25.4,21.1,22.8,25.2
2021-04-09,25.7,19.9,22.7,19.3
2021-04-10,25.6,20.4,22.8,4.2
2021-04-11,25.5,20.4,22.7,4.2
2021-04-12,26.4,20.5,23.3,1.0
2021-04-13,27.0,18.6,23.0,0.7
2021-04-14,26.6,20.1,23.2,0.0
2021-04-15,27.3,16.7,21.9,0.0
2021-04-16,26.4,17.9,22.5,0.4
2021-04-17,28.2,19.3,23.5,0.6
2021-04-18,28.6,19.2,23.7,0.0
2021-04-19,27.6,18.4,23.0,0.0
2021-04-20,28.8,19.5,24.0,0.0
2021-04-21,28.3,18.0,23.0,0.3
2021-04-22,26.6,18.1,22.4,4.5
2021-04-23,25.6,17.9,22.0,10.2
2021-04-24,26.0,18.2,22.3,0.9
2021-04-25,26.2,18.4,22.3,4.4
2021-04-26,25.5,18.9,22.4,5.5
2021-04-27,27.3,19.0,22.8,0.0
2021-04-28,26.5,19.1,22.6,3.0
2021-04-29,25.2,19.0,22.3,4.9
2021-04-30,25.8,18.6,22.1,7.0
2021-05-01,26.0,18.8,22.3,12.2
2021-05-02,26.8,19.0,22.8,3.2
2021-05-03,26.7,20.1,23.5,1.2
2021-05-04,27.2,19.9,23.4,1.0
2021-05-05,27.2,19.7,23.3,5.0
2021-05-06,27.0,19.0,23.2,2.5
2021-05-07,26.9,19.6,23.6,1.0
2021-05-08,26.3,18.9,22.7,7.2
2021-05-09,27.4,18.3,23.1,2.1
2021-05-10,28.7,18.2,23.3,0.3
2021-05-11,29.8,20.2,24.5,0.1
2021-05-12,29.1,19.4,24.2,0.0
2021-05-13,28.9,18.2,24.0,1.6
2021-05-14,26.9,19.1,23.7,6.4
2021-05-15,26.7,19.2,23.3,7.9
2021-05-16,26.3,18.8,22.7,8.2
2021-05-17,26.0,19.2,23.1,14.0
2021-05-18,27.3,20.0,23.6,0.3
2021-05-19,28.5,19.1,23.8,0.4
2021-05-20,28.1,20.9,24.3,2.6
2021-05-21,29.4,19.8,24.6,0.4
2021-05-22,28.2,21.1,24.4,1.5
2021-05-23,28.1,21.7,24.6,1.4
2021-05-24,28.6,20.5,24.6,5.7
2021-05-25,28.8,21.4,24.6,2.7
2021-05-26,28.2,20.7,25.0,9.6
2021-05-27,27.5,20.9,23.9,18.8
2021-05-28,25.7,20.6,23.3,7.9
2021-05-29,25.3,20.0,23.1,15.8
2021-05-30,26.7,19.9,23.2,2.9
2021-05-31,27.2,20.3,23.5,11.5
2021-06-01,26.8,20.4,23.4,14.8
2021-06-02,27.5,20.1,23.4,2.5
2021-06-03,26.9,20.0,23.5,5.8
2021-06-04,27.7,20.3,24.0,3.4
2021-06-05,28.5,20.7,24.4,0.9
2021-06-06,28.9,20.5,24.7,0.8
2021-06-07,28.5,20.8,24.6,0.9
2021-06-08,27.8,20.3,23.9,22.6
2021-06-09,27.2,20.1,23.5,19.3
2021-06-10,28.0,19.8,23.9,1.6
2021-06-11,27.4,20.6,24.2,18.9
2021-06-12,27.5,20.1,24.0,6.2
2021-06-13,28.6,19.9,24.5,0.0
2021-06-14,28.2,21.0,24.8,0.0
2021-06-15,28.6,20.8,24.7,0.0
2021-06-16,29.4,20.3,24.7,0.0
2021-06-17,29.7,19.9,24.8,0.0
2021-06-18,29.8,20.0,24.8,3.2
2021-06-19,29.8,22.0,25.8,0.0
2021-06-20,30.7,20.6,25.6,0.0
2021-06-21,30.0,21.4,25.6,0.1
2021-06-22,27.9,21.4,25.2,0.9
2021-06-23,27.3,21.1,24.4,13.6
2021-06-24,26.2,21.1,23.7,16.6
2021-06-25,27.1,20.0,23.7,14.8
2021-06-26,27.2,20.0,23.8,19.1
2021-06-27,27.7,20.0,23.8,2.5
2021-06-28,27.3,21.1,24.0,7.8
2021-06-29,28.9,19.6,24.1,0.0
2021-06-30,28.9,20.7,24.7,0.0
2021-07-01,29.5,20.1,24.6,6.9
2021-07-02,27.8,20.7,24.1,1.7
2021-07-03,28.7,20.9,24.7,1.0
2021-07-04,26.0,22.1,23.0,89.8
2021-07-05,27.3,23.3,24.9,1.3
2021-07-06,28.2,20.3,24.0,0.4
2021-07-07,29.7,20.1,24.3,0.0
2021-07-08,29.7,20.3,25.1,0.0
2021-07-09,30.0,20.1,24.9,0.1
2021-07-10,27.8,21.4,24.4,4.4
2021-07-11,29.1,19.1,24.4,0.1
2021-07-12,28.8,21.2,24.7,0.7
2021-07-13,29.9,21.5,25.4,0.0
2021-07-14,28.1,21.0,25.0,3.1
2021-07-15,26.8,21.8,24.2,11.9
2021-07-16,27.6,20.8,24.2,4.5
2021-07-17,29.0,20.7,24.6,4.0
2021-07-18,28.1,20.8,24.7,4.6
2021-07-19,29.6,21.1,25.0,1.0
2021-07-20,30.0,20.9,25.4,0.0
2021-07-21,30.5,19.4,25.0,0.0
2021-07-22,28.7,20.1,24.5,2.0
2021-07-23,29.8,20.9,25.3,0.3
2021-07-24,27.6,21.2,24.1,10.1
2021-07-25,26.5,22.1,24.5,6.3
2021-07-26,27.9,20.5,24.3,2.4
2021-07-27,28.2,21.3,24.5,17.1
2021-07-28,27.6,21.2,24.6,15.5
2021-07-29,28.5,21.2,24.6,8.4
2021-07-30,28.9,21.0,25.1,1.6
2021-07-31,29.7,21.5,25.3,0.5
2021-08-01,29.1,21.6,25.2,1.1
2021-08-02,30.1,20.5,25.2,0.2
2021-08-03,26.5,20.8,24.1,12.7
2021-08-04,28.5,20.7,24.7,0.0
2021-08-05,29.8,21.3,25.1,0.1
2021-08-06,29.7,21.0,25.0,0.8
2021-08-07,28.1,21.1,24.4,16.4
2021-08-08,27.9,20.9,24.5,5.5
2021-08-09,27.9,20.4,23.8,4.5
2021-08-10,29.9,20.8,25.2,1.4
2021-08-11,27.9,21.5,24.8,1.4
2021-08-12,27.2,22.0,24.7,2.5
2021-08-13,27.3,22.4,24.4,1.8
2021-08-14,27.8,20.3,23.9,6.8
2021-08-15,29.2,20.7,24.5,3.9
2021-08-16,29.9,21.6,25.3,0.4
2021-08-17,25.4,22.5,23.7,79.5
2021-08-18,28.3,22.3,25.2,18.4
2021-08-19,28.7,20.0,24.1,4.6
2021-08-20,27.4,21.0,24.5,0.9
2021-08-21,27.6,21.1,24.3,2.2
2021-08-22,28.9,21.5,25.1,3.0
2021-08-23,28.0,21.7,24.7,22.0
2021-08-24,28.7,21.9,25.1,0.0
2021-08-25,28.6,20.7,24.3,1.5
2021-08-26,24.0,22.5,23.2,55.4
2021-08-27,25.6,22.5,23.9,9.8
2021-08-28,29.2,20.6,24.5,0.0
2021-08-29,30.4,20.6,25.1,0.5
2021-08-30,28.4,20.6,24.4,2.6
2021-08-31,27.3,21.3,24.1,7.1
2021-09-01,27.3,21.0,24.2,2.8
2021-09-02,27.8,20.4,24.8,1.8
2021-09-03,27.7,20.6,24.0,3.7
2021-09-04,27.8,20.4,24.3,1.5
2021-09-05,27.9,20.5,24.4,20.7
2021-09-06,28.2,19.9,24.1,1.7
2021-09-07,27.7,20.3,24.0,21.3
2021-09-08,29.2,20.5,24.6,0.8
2021-09-09,28.5,21.2,24.8,1.1
2021-09-10,28.8,20.6,24.4,3.3
2021-09-11,29.7,20.5,24.8,1.6
2021-09-12,27.7,20.2,23.7,16.9
2021-09-13,27.4,21.0,24.1,12.2
2021-09-14,27.3,20.8,24.0,4.2
2021-09-15,27.3,22.8,25.2,0.8
2021-09-16,27.8,21.1,24.2,1.6
2021-09-17,28.9,21.5,24.6,15.0
2021-09-18,28.1,21.5,24.5,1.6
2021-09-19,26.9,22.1,24.2,10.8
2021-09-20,27.1,20.6,23.5,4.3
2021-09-21,28.5,20.5,24.3,3.7
2021-09-22,27.3,21.2,24.3,11.1
2021-09-23,27.0,21.3,24.1,8.7
2021-09-24,27.4,21.2,24.6,5.7
2021-09-25,28.4,20.2,24.3,1.3
2021-09-26,28.2,20.7,24.4,1.5
2021-09-27,28.3,21.1,24.6,4.1
2021-09-28,27.3,20.7,24.1,5.7
2021-09-29,27.6,20.9,24.0,4.9
2021-09-30,27.4,20.9,23.8,7.7
2021-10-01,27.2,21.3,23.8,4.4
2021-10-02,27.3,20.7,23.7,12.6
2021-10-03,27.1,20.3,23.4,19.5
2021-10-04,27.1,20.3,23.3,7.4
2021-10-05,26.4,20.7,23.4,2.7
2021-10-06,29.1,21.8,25.2,0.5
2021-10-07,27.9,21.6,24.5,2.6
2021-10-08,28.0,21.2,24.6,6.2
2021-10-09,28.1,20.9,24.1,6.8
2021-10-10,27.2,21.3,24.3,4.6
2021-10-11,27.2,20.3,23.8,3.9
2021-10-12,28.2,20.4,23.8,3.4
2021-10-13,26.7,21.3,24.2,31.2
2021-10-14,26.3,20.0,23.2,12.0
2021-10-15,27.2,20.7,24.2,3.0
2021-10-16,27.7,20.4,23.7,10.2
2021-10-17,27.3,21.1,23.8,8.1
2021-10-18,27.3,21.3,24.0,11.1
2021-10-19,27.9,21.0,24.0,14.6
2021-10-20,27.7,21.7,24.3,20.3
2021-10-21,27.8,20.8,23.8,13.5
2021-10-22,27.7,20.5,23.8,4.1
2021-10-23,27.9,20.7,24.2,0.2
2021-10-24,28.1,20.4,24.1,0.5
2021-10-25,27.5,21.2,24.1,2.0
2021-10-26,27.4,21.1,23.9,5.0
2021-10-27,27.2,20.7,23.6,0.4
2021-10-28,27.4,20.8,23.8,0.0
2021-10-29,27.3,20.6,23.8,1.1
2021-10-30,26.3,20.7,23.2,8.1
2021-10-31,26.2,20.5,23.4,11.9
2021-11-01,26.5,20.6,23.1,1.5
2021-11-02,27.0,20.1,23.3,1.2
2021-11-03,26.7,19.9,22.9,6.9
2021-11-04,26.5,19.5,22.8,5.1
2021-11-05,26.6,20.1,23.1,12.6
2021-11-06,26.8,20.8,23.3,5.8
2021-11-07,26.3,20.7,23.5,5.8
2021-11-08,26.1,20.5,22.9,4.5
2021-11-09,26.8,21.1,23.4,0.3
2021-11-10,26.0,21.2,23.3,10.3
2021-11-11,26.8,19.6,22.6,8.4
2021-11-12,27.3,19.3,23.1,7.0
2021-11-13,27.0,20.1,23.6,1.3
2021-11-14,26.5,19.1,22.7,4.5
2021-11-15,27.0,20.2,23.2,6.8
2021-11-16,27.0,20.2,23.3,6.8
2021-11-17,28.0,18.7,23.0,2.7
2021-11-18,27.6,19.1,22.7,2.9
2021-11-19,27.7,18.9,22.9,0.0
2021-11-20,26.8,19.6,22.7,0.4
2021-11-21,26.4,18.1,22.0,0.7
2021-11-22,26.5,18.7,22.4,0.0
2021-11-23,26.2,19.2,22.5,0.1
2021-11-24,26.6,19.3,22.6,0.4
2021-11-25,25.8,19.8,22.8,0.4
2021-11-26,25.7,20.5,22.9,0.1
2021-11-27,26.1,18.8,22.4,0.4
2021-11-28,26.5,19.0,22.4,1.1
2021-11-29,26.4,18.9,22.4,0.7
2021-11-30,26.6,19.7,22.7,0.2
2021-12-01,26.7,19.2,22.7,0.0
2021-12-02,27.0,20.6,23.3,0.3
2021-12-03,26.6,20.0,23.0,0.8
2021-12-04,25.9,21.5,23.4,5.7
2021-12-05,27.7,19.6,22.9,1.5
2021-12-06,28.0,19.3,23.1,0.3
2021-12-07,28.3,19.2,23.0,0.4
2021-12-08,26.7,18.4,22.0,5.3
2021-12-09,26.9,18.2,21.7,0.0
2021-12-10,26.5,18.1,22.0,0.0
2021-12-11,25.7,19.7,22.5,9.8
2021-12-12,26.5,18.8,22.2,0.6
2021-12-13,26.0,20.6,22.9,0.4
2021-12-14,26.1,20.7,23.3,0.6
2021-12-15,26.3,20.4,22.8,9.6
2021-12-16,26.3,20.0,22.9,17.6
2021-12-17,26.9,18.5,22.5,0.1
2021-12-18,27.3,18.3,22.1,0.0
2021-12-19,26.0,17.6,21.6,1.6
2021-12-20,26.0,18.6,21.9,1.1
2021-12-21,25.8,19.1,22.3,1.3
2021-12-22,24.5,19.0,21.4,3.4
2021-12-23,24.8,18.7,21.7,3.7
2021-12-24,25.6,19.8,22.1,0.6
2021-12-25,25.9,20.6,22.7,4.8
2021-12-26,26.1,19.7,22.6,1.1
2021-12-27,26.2,20.4,22.8,2.3
2021-12-28,25.5,19.2,22.3,1.7
2021-12-29,26.9,17.4,21.6,2.5
2021-12-30,27.0,17.9,21.8,2.5
2021-12-31,26.4,17.2,21.2,5.9
2022-01-01,26.6,18.7,22.0,0.2
2022-01-02,27.2,17.5,21.9,0.0
2022-01-03,26.8,18.2,22.1,0.0
2022-01-04,26.0,15.3,20.3,0.1
2022-01-05,26.2,16.3,20.6,0.4
2022-01-06,25.8,16.6,20.6,1.2
2022-01-07,25.4,18.0,21.3,5.4
2022-01-08,26.3,17.5,21.8,0.5
2022-01-09,26.6,17.9,21.9,3.6
2022-01-10,25.6,17.1,20.8,3.2
2022-01-11,25.1,17.6,21.2,0.4
2022-01-12,24.0,17.7,20.6,5.4
2022-01-13,24.4,20.2,22.1,0.9
2022-01-14,25.4,17.3,21.0,1.7
2022-01-15,24.5,17.6,21.2,0.1
2022-01-16,25.1,17.1,20.7,0.0
2022-01-17,24.5,17.9,21.1,0.2
2022-01-18,24.9,17.8,21.5,2.5
2022-01-19,25.9,19.5,22.1,1.7
2022-01-20,27.5,17.6,21.9,0.1
2022-01-21,27.1,17.3,21.8,0.1
2022-01-22,25.6,17.5,21.2,2.9
2022-01-23,24.5,17.2,20.9,5.9
2022-01-24,24.9,18.2,21.8,3.7
2022-01-25,25.7,17.2,21.0,11.1
2022-01-26,25.6,17.7,21.4,13.9
2022-01-27,24.9,17.8,21.1,3.0
2022-01-28,24.2,17.5,20.5,2.6
2022-01-29,25.6,20.3,22.3,4.1
2022-01-30,24.3,18.8,21.0,1.7
2022-01-31,24.6,18.6,21.2,1.1
2022-02-01,24.6,19.2,21.5,1.4
2022-02-02,25.4,18.1,21.0,3.8
2022-02-03,25.8,18.2,21.8,4.7
2022-02-04,25.1,17.9,21.2,4.7
2022-02-05,25.5,18.1,21.4,0.0
2022-02-06,24.8,15.9,19.8,3.4
2022-02-07,24.8,17.4,20.8,10.0
2022-02-08,24.5,17.9,20.9,10.7
2022-02-09,24.9,17.8,21.5,0.3
2022-02-10,25.1,18.0,21.3,8.1
2022-02-11,24.9,18.8,21.5,8.7
2022-02-12,26.3,17.1,21.2,0.6
2022-02-13,27.2,16.7,21.4,0.0
2022-02-14,27.3,17.5,21.9,0.0
2022-02-15,25.8,18.1,21.6,0.4
2022-02-16,27.6,18.2,22.6,1.1
2022-02-17,26.5,17.8,22.1,1.0
2022-02-18,25.9,17.5,21.6,2.0
2022-02-19,26.1,19.4,22.2,0.3
2022-02-20,26.3,18.6,22.1,0.3
2022-02-21,25.9,18.7,22.3,0.6
2022-02-22,25.7,18.6,21.9,1.3
2022-02-23,25.5,17.7,21.8,2.3
2022-02-24,26.5,19.3,22.6,0.0
2022-02-25,24.8,19.5,22.1,1.0
2022-02-26,25.2,18.6,21.8,1.9
2022-02-27,24.9,17.8,20.9,6.8
2022-02-28,25.8,17.6,21.1,3.5
2022-03-01,25.7,17.7,21.7,0.0
2022-03-02,27.1,17.7,22.2,0.4
2022-03-03,26.2,18.0,21.8,1.0
2022-03-04,26.4,18.3,22.0,0.0
2022-03-05,25.7,20.1,22.5,0.9
2022-03-06,27.3,19.8,22.9,3.5
2022-03-07,26.0,18.0,21.8,2.3
2022-03-08,25.6,17.4,21.8,2.0
2022-03-09,25.8,17.2,21.6,5.4
2022-03-10,26.7,16.6,21.6,1.4
2022-03-11,27.5,17.6,22.3,2.0
2022-03-12,26.6,20.0,23.1,0.0
2022-03-13,27.5,18.8,23.2,0.0
2022-03-14,25.4,18.9,22.4,10.3
2022-03-15,27.0,18.5,22.6,7.1
2022-03-16,26.8,17.8,22.0,1.6
2022-03-17,26.6,18.2,21.9,1.8
2022-03-18,27.3,18.7,22.5,0.0
2022-03-19,28.0,16.7,21.9,3.0
2022-03-20,27.0,16.8,22.1,4.6
2022-03-21,26.0,17.6,22.4,4.4
2022-03-22,26.0,19.1,22.4,2.4
2022-03-23,27.2,17.9,22.0,0.0
2022-03-24,26.8,20.8,23.6,0.3
2022-03-25,26.7,19.0,22.5,0.1
2022-03-26,26.7,18.1,23.0,4.5
2022-03-27,26.3,19.3,22.7,4.2
2022-03-28,26.1,20.2,22.8,0.0
2022-03-29,27.1,20.4,23.4,0.0
2022-03-30,26.5,20.3,23.2,6.3
2022-03-31,27.1,19.2,23.0,0.0
2022-04-01,28.0,17.9,22.9,0.0
2022-04-02,28.0,19.2,23.6,0.3
2022-04-03,27.6,19.8,23.6,3.4
2022-04-04,27.1,18.9,22.9,6.6
2022-04-05,27.1,19.5,23.4,5.3
2022-04-06,27.9,19.1,23.4,0.4
2022-04-07,27.5,19.0,23.3,0.9
2022-04-08,27.1,18.4,22.8,10.8
2022-04-09,26.7,18.8,22.6,11.3
2022-04-10,25.7,18.8,22.4,2.6
2022-04-11,25.9,21.2,23.4,2.6
2022-04-12,26.8,20.2,23.5,9.2
2022-04-13,28.1,19.0,23.4,0.3
2022-04-14,27.3,18.7,22.9,0.6
2022-04-15,28.5,18.7,23.0,0.9
2022-04-16,27.1,18.9,23.0,1.1
2022-04-17,25.5,18.5,22.1,5.7
2022-04-18,26.2,18.9,22.3,3.3
2022-04-19,24.5,19.1,21.8,16.3
2022-04-20,26.2,19.6,22.6,5.8
2022-04-21,26.2,20.2,22.9,1.4
2022-04-22,25.2,19.8,22.6,46.2
2022-04-23,25.2,19.9,22.0,27.6
2022-04-24,25.4,18.8,21.7,19.6
2022-04-25,26.6,19.0,22.3,20.0
2022-04-26,24.8,18.5,21.7,10.5
2022-04-27,24.1,19.2,21.6,9.9
2022-04-28,25.0,17.5,21.3,3.5
